ESPÉCIE DE DÉBITO DETALHADA,ESPÉCIE,IDADE DA DÍVIDA,SALDO INICIAL DO PROCESSO,SALDO PROCESSO,VALOR RECOLHIMENTO PROCESSO,FAIXA DE RECOLHIMENTO,TAXA DE RECOLHIMENTO,PERÍODO DA DÍVIDA,PERIODO BAIXADO,SITUAÇÃO DO SALDO,INDICADOR DE PF OU PJ,SEGMENTO CONTRIBUINTE,QTDE. ANOS DO ESGOTAMENTO,ULTIMA ARRECADACAO,RATING
5,2,1,0.0,421.65,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,0.0,3256.89,0.0,0,0.0,0,0,1,0,10,0,0.0,0
5,2,4,1083.79,521.31,401.08,2,0.370071692855627,0,0,1,0,10,0,0.0,0
5,2,1,0.0,402.28,0.0,0,0.0,0,0,1,0,10,0,0.0,0
5,2,3,1118.89,363.75,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,4,1084.0,197.02,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,0.0,254.28,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,3,828.17,364.02,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,3,2692.27,606.88,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,3,1104.05,364.04,0.0,0,0.0,0,0,0,0,10,0,281.86,3
10,3,11,1473.83,4419.07,0.0,0,0.0,1,0,0,0,10,0,0.0,3
6,1,8,1996.3,3411.71,418.6685,2,0.2097222361368531,1,1,2,1,7,17,3217.57,1
6,1,1,51020.05,39461.85,0.0,0,0.0,0,0,0,1,6,0,423044.44,1
9,1,1,6976.24,7535.89,0.0,0,0.0,0,0,0,1,18,2,0.0,1
6,1,1,1213.05,1370.4,0.0,0,0.0,0,0,0,1,9,0,0.0,1
6,1,1,2696.63,3045.92,0.0,0,0.0,0,0,0,1,17,0,0.0,1
5,2,3,1849.54,605.34,0.0,0,0.0,0,0,0,0,10,0,0.0,3
2,1,2,0.0,23534.14,0.0,0,0.0,0,0,1,1,13,0,200388.82,0
5,2,12,3072.58,5012.48,657.38,2,0.2139504911182133,1,0,0,0,10,18,0.0,1
6,1,1,4001.92,2791.6,1015.11,2,0.2536557452422837,0,0,1,1,9,0,86986.62,0
9,1,8,13587.95,31207.25,5058.1063,2,0.3722494048035208,1,0,2,1,17,17,0.0,1
5,2,4,1084.21,195.03,0.0,0,0.0,0,0,0,0,10,0,0.0,3
9,1,11,58698.81,156324.35,56927.14,1,0.9698176164048298,1,1,0,1,13,20,0.0,0
2,1,7,448021.28,853825.0,25645.9448,3,0.05724269347206008,1,2,2,1,1,15,0.0,1
5,2,4,1497.51,290.09,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,4,871.58,195.03,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,4,999.61,194.97,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,3,1005.16,1007.53,0.0,0,0.0,0,0,0,0,10,0,894.14,3
5,2,4,1063.5,197.19,0.0,0,0.0,0,0,0,0,10,0,0.0,3
4,1,12,8886.96,11752.16,5077.57,1,0.5713506080819538,1,1,2,1,17,3,0.0,0
6,1,8,14864.8,3680.97,15353.2451,1,1.032859177385501,1,0,2,1,17,2,988.48,0
4,1,7,794.36,1210.4,0.0,0,0.0,1,1,0,1,17,0,0.0,3
9,1,10,11706.56,31652.21,4151.26,2,0.3546097230954268,1,2,2,1,17,16,0.0,1
5,2,1,0.0,483.47,0.0,0,0.0,0,0,1,0,10,0,2080.7,0
6,1,3,1686.95,2249.15,0.0,0,0.0,0,0,0,1,15,0,0.0,1
9,1,7,547.78,783.66,208.0757,2,0.3798526780824418,1,1,2,1,13,17,0.0,1
5,2,4,973.79,194.78,0.0,0,0.0,0,0,0,0,10,0,0.0,3
9,1,12,2972.55,8602.73,0.0,0,0.0,1,1,0,1,1,4,0.0,3
5,2,1,778.05,816.9599999999999,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,19,10170.68,23694.65,5589.63,1,0.5495827220992107,1,1,2,1,17,8,0.0,0
4,1,1,71.61,86.14,0.0,0,0.0,0,0,0,1,7,0,655.57,0
6,1,1,906.91,860.27,68.08,3,0.0750680883439371,0,0,2,1,18,1,55.98,2
5,2,8,2789.75,4295.58,0.0,0,0.0,1,1,0,1,11,0,0.0,3
5,2,3,1862.67,614.01,0.0,0,0.0,0,0,0,0,10,0,0.0,3
0,1,20,336.23,854.23,0.0,0,0.0,1,0,0,0,10,0,1476.67,3
5,2,1,0.0,1570.28,0.0,0,0.0,0,0,0,1,10,0,293570.49,2
5,2,7,949.17,905.93,397.5291,2,0.4188175985334556,1,0,2,1,10,16,0.0,1
6,1,9,3560.67,6024.950000000002,1041.5521,2,0.2925157624829035,1,2,2,1,17,19,0.0,1
5,2,1,1281.66,1353.44,0.0,0,0.0,0,0,0,0,10,0,450.84,2
5,2,1,3760.96,4064.88,0.0,0,0.0,0,0,0,0,10,0,0.0,2
4,1,12,1752.45,2533.83,467.24,2,0.2666210162914777,1,1,2,1,12,18,0.0,1
6,1,7,13825.95,19716.33,5966.5345,2,0.4315460782080073,1,0,2,1,12,15,0.0,1
5,2,1,0.0,254.28,0.0,0,0.0,0,0,0,0,10,0,550.29,2
6,1,1,8892.369999999999,10050.36,0.0,0,0.0,0,0,0,1,12,0,389.31,0
5,2,1,1274.94,1356.05,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,4,1046.9,194.97,0.0,0,0.0,0,0,0,0,10,0,0.0,3
4,1,3,17127.22,14828.73,7675.75,2,0.4481608807500576,0,0,2,1,17,1,12657.65,1
5,2,12,225.75,394.95,0.0,0,0.0,1,0,0,1,10,0,12054.33,0
5,2,10,954.53,1186.57,233.0,2,0.2440991901773648,1,0,2,0,10,18,0.0,1
9,1,19,3178.16,10667.28,312.07,3,0.09819203564326529,1,1,0,1,17,11,0.0,2
6,1,1,5300.01,5772.62,0.0,0,0.0,0,0,0,1,9,0,4937.77,0
5,2,4,1003.26,64.0,71.29,3,0.07105834977971813,0,0,1,0,10,0,431.69,0
6,1,3,0.0,2928.63,0.0,0,0.0,0,0,1,1,9,0,23742.47,0
6,1,1,4982.26,5631.06,0.0,0,0.0,0,0,0,1,13,0,0.0,1
5,2,1,0.0,410.37,0.0,0,0.0,0,0,0,0,10,0,818.0,2
5,2,4,983.59,215.3,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,5,3504.97,1517.14,748.3714,2,0.2135172055680933,0,0,1,0,10,0,2194.36,0
6,1,2,2290.09,2538.76,0.0,0,0.0,0,0,0,1,4,0,0.0,1
5,2,3,1456.46,1343.49,631.62,2,0.4336679345811076,0,0,0,0,10,12,0.0,1
5,2,3,1887.8,613.99,0.0,0,0.0,0,0,0,0,10,0,0.0,3
9,1,13,513.0799999999999,1391.18,338.61,1,0.6599555624853825,1,1,0,1,9,5,0.0,0
5,2,1,0.0,727.18,0.0,0,0.0,0,0,0,0,10,0,0.0,2
1,3,6,2040.0,4212.57,0.0,0,0.0,0,0,0,1,4,0,0.0,1
6,1,2,22045.64,25552.93,0.0,0,0.0,0,0,0,1,17,0,3229.48,1
9,1,6,11303.31,11629.57,5552.65,2,0.4912410612466613,0,0,2,1,4,1,154857.68,1
9,1,17,1626.86,5863.91,380.21,2,0.2337078789815965,1,1,0,1,13,9,0.0,1
