ESPÉCIE DE DÉBITO DETALHADA,ESPÉCIE,IDADE DA DÍVIDA,SALDO INICIAL DO PROCESSO,SALDO PROCESSO,VALOR RECOLHIMENTO PROCESSO,FAIXA DE RECOLHIMENTO,TAXA DE RECOLHIMENTO,PERÍODO DA DÍVIDA,PERIODO BAIXADO,SITUAÇÃO DO SALDO,INDICADOR DE PF OU PJ,SEGMENTO CONTRIBUINTE,QTDE. ANOS DO ESGOTAMENTO,ULTIMA ARRECADACAO,RATING
8,0,1,1538.49,1976.67,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,5,784.6600000000001,633.68,325.8815,2,0.4153155506843728,0,0,2,0,10,12,1925.25,1
5,2,1,0.0,1590.18,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,778.05,816.9599999999999,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,5,0.0,19174.81,0.0,0,0.0,0,0,1,1,15,0,107047.62,0
5,2,1,778.05,816.9599999999999,0.0,0,0.0,0,0,0,0,10,0,0.0,2
6,1,1,17022.93,18609.92,0.0,0,0.0,0,0,0,1,17,0,1640.12,0
9,1,1,0.0,24083.21,0.0,0,0.0,0,0,1,1,17,0,0.0,0
5,2,1,1835.61,1951.96,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,9,4957.860000000001,4480.52,3426.86,1,0.691197411786537,1,0,0,0,10,0,2818.39,0
4,1,4,8863.59,11857.0,0.0,0,0.0,0,1,0,1,17,0,0.0,3
5,2,3,1074.93,466.89,0.0,0,0.0,0,0,0,0,10,0,0.0,3
4,1,2,911.54,878.3,257.7,2,0.2827083836145424,0,0,2,1,17,2,3693.98,1
5,2,7,10320.32,14073.35,374.26,0,0.0362643793990884,1,0,2,0,10,1,0.0,3
5,2,13,696.05,1114.57,0.0,0,0.0,1,0,0,1,10,0,4469.84,3
6,1,2,64461.81,71412.97,0.0,0,0.0,0,2,0,1,15,0,4554.7,1
4,1,3,415.21,591.1199999999999,0.0,0,0.0,0,0,0,1,6,0,0.0,1
5,2,7,2514.09,2469.44,888.56,2,0.3534320569271585,1,0,1,0,10,0,4538.17,0
5,2,7,2331.15,1204.42,1670.1456,1,0.7164470754777685,1,0,2,0,10,16,0.0,0
5,2,10,579.94,693.74,126.63,2,0.2183501741559472,1,0,2,0,10,18,0.0,1
5,2,3,860.44,364.04,0.0,0,0.0,0,0,0,0,10,0,3490.59,3
6,1,1,1060.87,1071.28,0.0,0,0.0,0,0,0,1,17,0,0.0,1
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,0.0,2
4,1,3,8398.9,1478.67,8226.6278,1,0.9794887187607901,0,0,1,1,17,0,21571.05,0
4,1,12,1102.05,2123.98,0.0,0,0.0,1,1,0,1,17,0,0.0,3
6,1,5,22993.68,28045.51,9258.95,2,0.4026736912055835,0,2,2,1,1,2,0.0,1
4,1,7,17366.44,27593.61,0.0,0,0.0,1,1,0,1,13,0,0.0,3
2,1,1,57422.63,64210.4,5124.78,3,0.0892466959454835,0,0,2,1,9,1,12866.43,1
9,1,17,1740.06,5664.73,371.75,2,0.2136420583198281,1,1,2,1,17,7,0.0,1
4,1,12,85.02,127.87,22.62,2,0.2660550458715596,1,1,1,1,6,0,0.0,0
5,2,3,1849.54,587.71,0.0,0,0.0,0,0,0,0,10,0,0.0,3
9,1,9,2331.52,6160.93,5428.6904,1,2.328391092506176,1,1,2,1,13,18,0.0,0
5,2,1,0.0,778.05,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,3,1428.14,606.39,0.0,0,0.0,0,0,0,0,10,0,0.0,3
2,1,2,0.0,119308.66,0.0,0,0.0,0,0,1,1,13,0,104625.15,0
4,1,8,162709.53,174313.64,54908.3027,2,0.3374621185372486,1,2,2,1,13,18,1172.22,1
5,2,1,1281.66,1353.44,0.0,0,0.0,0,0,0,0,10,0,0.0,2
6,1,1,2479.75,2588.61,0.0,0,0.0,0,0,0,1,9,0,1781.39,1
4,1,10,53952.38,58221.75,25260.68,2,0.468203256278963,1,1,2,1,11,20,0.0,1
6,1,3,1071.34,1506.65,0.0,0,0.0,0,0,0,1,15,0,2751.85,1
5,2,8,934.99,425.5599999999999,202.3546,2,0.2164243467844576,1,0,2,0,10,1,3443.06,1
5,2,3,1748.58,604.84,0.0,0,0.0,0,0,0,0,10,0,260.27,3
5,2,1,1280.18,1361.57,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,3,1870.33,636.38,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,1,778.05,816.9599999999999,0.0,0,0.0,0,0,0,0,10,0,0.0,2
6,1,1,1313.43,1447.71,0.0,0,0.0,0,0,0,1,17,0,1145.92,0
9,1,5,710.95,295.72,794.4,1,1.117378155988466,0,1,2,1,13,2,2751.44,0
5,2,5,228.32,229.21,0.0,0,0.0,0,0,0,0,10,0,0.0,3
4,1,4,157.01,217.13,0.0,0,0.0,0,1,0,1,17,0,0.0,3
8,0,1,317.21,375.89,0.0,0,0.0,0,0,0,0,10,0,0.0,2
6,1,1,9437.75,7106.240000000002,1515.01,3,0.1605266085666605,0,0,1,1,12,0,60883.68,0
5,2,3,1840.19,606.88,0.0,0,0.0,0,0,0,0,10,0,0.0,3
9,1,9,7367.61,11180.46,2876.694,2,0.3904514489773481,1,2,2,1,8,15,0.0,1
2,1,20,8141.35,11879.49,3301.29,2,0.4054966313940562,1,1,2,1,15,5,0.0,1
9,1,9,909.52,1332.59,3460.2108,1,3.804436186120151,1,1,2,1,17,19,0.0,0
5,2,1,1272.45,1353.43,0.0,0,0.0,0,0,0,0,10,0,0.0,2
8,0,7,96.96,264.93,0.0,0,0.0,1,0,0,0,10,0,2192.55,3
5,2,1,1272.45,1353.43,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,7,1820.95,1634.73,710.571,2,0.3902199401411353,1,0,2,0,10,15,0.0,1
4,1,3,1806.65,2553.17,0.0,0,0.0,0,0,0,1,17,0,0.0,2
4,1,12,7332.539999999999,3625.58,6383.54,1,0.8705769078654874,1,2,2,1,17,17,0.0,0
5,2,0,0.0,1413.57,0.0,0,0.0,0,0,0,1,15,0,2231.77,1
9,1,1,0.0,12704.84,0.0,0,0.0,0,0,1,1,7,0,5015.65,0
5,2,1,0.0,711.0,0.0,0,0.0,0,0,0,0,10,1,732.68,2
5,2,1,0.0,421.65,0.0,0,0.0,0,0,0,1,10,0,373257.03,2
5,2,1,0.0,421.65,0.0,0,0.0,0,0,0,0,10,0,0.0,2
4,1,1,87.22,104.68,0.0,0,0.0,0,0,0,1,12,0,10239.05,0
4,1,2,788.21,1033.68,0.0,0,0.0,0,1,0,1,1,0,0.0,3
5,2,3,1047.38,364.24,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,3,1840.19,639.14,0.0,0,0.0,0,0,0,0,10,0,787.88,3
5,2,1,1272.45,1353.43,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,3,1870.33,604.84,0.0,0,0.0,0,0,0,0,10,0,232.83,3
5,2,1,1272.45,1353.43,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,10,909.48,346.85,353.33,2,0.3884967234023838,1,0,2,0,10,1,94.83,1
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,0.0,2
2,1,15,1301632.63,2604939.41,101282.45,3,0.07781185540808085,1,1,0,1,4,0,0.0,1
5,2,1,778.05,816.9599999999999,0.0,0,0.0,0,0,0,0,10,0,2556.41,2
9,1,7,2045.44,4951.26,2830.11,1,1.383619172403004,1,1,0,1,13,18,0.0,0
5,2,4,1064.53,370.16,821.18,1,0.7714014635566869,0,0,2,0,10,12,0.0,0
5,2,3,1037.66,364.59,0.0,0,0.0,0,0,0,0,10,0,1032.99,3
8,0,10,253.24,752.92,0.0,0,0.0,1,0,0,0,10,0,4893.65,3
5,2,4,1023.78,195.0,0.0,0,0.0,0,0,0,0,10,0,0.0,3
9,1,1,12219.62,13244.55,5259.12,2,0.4303832688741548,0,0,2,1,13,1,21660.28,1
5,2,1,2548.85,2755.12,0.0,0,0.0,0,0,0,0,10,0,390.74,2
5,2,4,806.57,194.79,0.0,0,0.0,0,0,0,0,10,0,352.5,3
8,0,7,2130.18,5736.37,0.0,0,0.0,1,0,0,0,10,0,0.0,3
5,2,1,796.55,836.39,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,0.0,778.05,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,3,2466.47,589.27,855.08,2,0.34668169489189,0,0,1,0,10,0,0.0,0
5,2,4,229.58,239.07,0.0,0,0.0,0,0,0,0,10,0,395.35,3
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,17,4981.2041,3079.32,0.0,0,0.0,1,0,0,0,10,0,0.0,3
4,1,12,2947.65,3617.15,1157.52,2,0.3926924838430615,1,1,2,1,7,19,0.0,1
2,1,1,8548.14,9500.5,0.0,0,0.0,0,0,0,1,13,0,260580.28,1
4,1,3,5420.530000000001,7544.68,137.28,0,0.02532593676264129,0,0,2,1,6,2,7228.15,1
9,1,18,2219.54,7707.36,5085.3,1,2.291150418555196,1,1,0,1,17,9,0.0,0
6,1,1,3852.16,4243.14,0.0,0,0.0,0,0,0,1,17,1,446.05,1
2,1,12,2743.44,5251.36,1087.17,2,0.3962798530312309,1,0,2,1,1,3,0.0,1
4,1,12,3045.84,4440.97,777.74,2,0.2553449951409135,1,0,2,1,18,4,0.0,1
5,2,3,1864.84,242.41,102.47,3,0.05494841380493769,0,0,1,0,10,0,1541.08,0
5,2,7,3295.98,2841.23,1190.8638,2,0.3613079569657582,1,0,2,0,10,12,928.16,1
5,2,3,3343.92,1913.79,1814.51,1,0.5426296083638364,0,0,2,0,10,1,4642.49,0
6,1,5,9808.95,3306.9,10758.6829,1,1.096823095234454,0,0,1,1,6,0,159301.2,0
7,1,4,1080.55,1988.63,0.0,0,0.0,0,0,0,1,12,0,0.0,1
4,1,12,745.43,903.41,281.82,2,0.3780636679500423,1,1,2,1,13,4,0.0,1
9,1,1,33008.54,35208.9,0.0,0,0.0,0,0,0,1,0,1,6722.91,0
5,2,5,2371.95,2404.84,589.5688,2,0.2485586964312064,0,0,2,0,10,12,0.0,1
5,2,7,6014.96,2464.14,1828.4396,2,0.3039820048678628,1,0,1,0,10,0,5337.51,0
9,1,2,3624.0,4432.51,0.0,0,0.0,0,0,0,1,7,2,4379.97,0
9,1,8,3207.91,7725.54,3692.87,1,1.151176311056108,1,1,0,1,11,18,0.0,0
5,2,5,1030.73,827.9,386.0752,2,0.3745648229895317,0,0,2,0,10,15,0.0,1
9,1,9,103272.78,259494.67,43047.93,2,0.4168371375303347,1,1,0,1,17,20,0.0,1
2,1,2,32817.7,46819.35,0.0,0,0.0,0,0,0,1,0,0,0.0,2
5,2,1,1272.45,1353.43,0.0,0,0.0,0,0,0,0,10,0,0.0,2
4,1,3,815.19,1147.32,0.0,0,0.0,0,0,0,1,7,0,0.0,3
5,2,0,0.0,2040.97,0.0,0,0.0,0,0,0,1,15,0,10179.09,0
5,2,5,228.32,229.21,0.0,0,0.0,0,0,0,0,10,0,0.0,3
4,1,12,453.76,202.85,348.47,1,0.7679610366713681,1,1,2,1,13,4,0.0,0
2,1,10,7394.42,19428.85,0.0,0,0.0,1,1,0,1,13,0,0.0,2
5,2,1,1272.45,1353.43,0.0,0,0.0,0,0,0,0,10,0,0.0,2
2,1,13,1461.25,4672.6,0.0,0,0.0,1,1,0,1,18,0,0.0,3
9,1,2,5338.64,5910.57,0.0,0,0.0,0,2,0,1,13,2,7298.4,1
6,1,4,53171.2,40854.15,22989.3207,2,0.4323641501414299,0,0,1,1,4,0,0.0,0
8,0,11,346.86,1099.16,0.0,0,0.0,1,0,0,0,10,0,0.0,3
0,1,1,0.0,122208.74,0.0,0,0.0,0,0,1,1,17,0,0.0,0
5,2,3,1878.03,605.37,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,4,1626.97,298.96,0.0,0,0.0,0,0,0,0,10,0,0.0,3
11,3,7,2399.36,5405.589999999999,0.0,0,0.0,1,0,0,1,10,0,474096.63,3
6,1,4,11707.93,17128.06,200.2696,0,0.01710546612424229,0,0,2,1,18,12,6355.64,1
9,1,19,11222.33,33212.77,3193.18,2,0.2845380593869544,1,2,2,1,12,18,0.0,1
9,1,4,0.0,3910.65,0.0,0,0.0,0,0,1,1,17,0,0.0,0
5,2,4,1631.64,457.8,547.95,2,0.3358277561226741,0,0,1,0,10,0,1309.54,0
5,2,3,1870.33,636.38,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,9,898.7900000000001,1125.24,195.6407,2,0.2176712023943301,1,0,2,0,10,18,0.0,1
5,2,1,0.0,421.65,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,13,699.22,1463.22,1610.39,1,2.303123480449644,1,1,2,1,13,21,0.0,0
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,4136.8,4467.62,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,1,0.0,8473.12,0.0,0,0.0,0,0,1,1,17,0,0.0,0
6,1,1,13236.7,13811.9,0.0,0,0.0,0,0,0,1,12,0,84.89,0
5,2,4,1039.0,195.01,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,3,1864.84,606.38,0.0,0,0.0,0,0,0,0,10,0,0.0,3
6,1,15,233600.9,687481.22,0.0,0,0.0,1,1,0,1,2,0,0.0,3
5,2,1,0.0,421.65,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,3,3479.58,1529.69,423.07,3,0.1215865133148254,0,0,1,0,10,0,0.0,0
5,2,12,1608.46,1985.13,678.28,2,0.4216952861743531,1,0,2,0,10,19,0.0,1
9,1,5,18386.34,25768.62,5309.8617,2,0.2887938382516586,0,1,2,1,6,12,0.0,1
9,1,18,1170.68,3086.04,495.76,2,0.4234803703830252,1,1,2,1,17,8,0.0,1
6,1,5,38256.48,63274.99,0.0,0,0.0,0,0,0,1,17,15,0.0,1
5,2,4,569.12,585.25,0.0,0,0.0,0,0,0,0,10,0,143.56,3
5,2,3,1870.33,604.84,0.0,0,0.0,0,0,0,0,10,0,0.0,3
9,1,11,744.69,1494.94,214.08,2,0.2874753253031463,1,2,2,1,17,21,0.0,1
5,2,1,787.74,827.14,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,9,1624.61,2782.55,0.0,0,0.0,1,0,0,1,10,0,0.0,3
9,1,10,11004.89,25176.61,3409.3162,2,0.3098001161301931,1,1,2,1,6,18,0.0,1
9,1,10,4247.25,11476.55,6806.49,1,1.60256401200777,1,1,0,1,13,20,0.0,0
5,2,3,1373.13,450.11,0.0,0,0.0,0,0,0,0,10,0,120.97,3
4,1,3,245.33,345.17,0.0,0,0.0,0,2,0,1,12,0,0.0,3
5,2,1,0.0,683.97,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,11,113.81,309.99,1466.91,1,12.88911343467182,1,1,0,1,17,21,0.0,0
5,2,1,0.0,486.2,0.0,0,0.0,0,0,0,0,10,0,50.0,2
9,1,7,3119.94,5648.22,701.11,2,0.2247190651102265,1,2,2,1,11,17,0.0,1
9,1,12,1483.03,3683.24,334.41,2,0.2254910554742655,1,1,2,1,17,18,0.0,1
5,2,9,832.9100000000001,742.4,320.68,2,0.3850115858856299,1,0,2,0,10,20,0.0,1
2,1,15,1593.9,3640.52,560.29,2,0.3515214254344688,1,1,2,1,4,4,0.0,1
4,1,2,11383.13,12212.83,1932.76,3,0.1697916126759511,0,0,2,1,17,1,43306.32,2
5,2,3,3041.41,1122.38,600.31,3,0.1973788473109511,0,0,1,0,10,0,1039.98,0
4,1,12,732.81,713.08,498.83,1,0.680708505615371,1,2,2,1,15,18,0.0,0
4,1,3,7852.47,902.0300000000001,8919.09,1,1.135832419608098,0,0,1,1,17,0,6383.98,0
5,2,3,1864.84,606.4,0.0,0,0.0,0,0,0,0,10,0,0.0,3
2,1,9,5648.97,14556.47,716.5632,3,0.1268484697210288,1,1,2,1,8,18,0.0,1
5,2,3,1840.19,588.56,0.0,0,0.0,0,0,0,0,10,0,0.0,3
9,1,1,3735.45,3578.66,400.0,3,0.1070821453907829,0,0,1,1,9,0,0.0,0
5,2,7,1034.26,1473.37,0.0,0,0.0,1,0,0,1,10,0,751782.89,3
6,1,5,41699.81,77283.01000000001,0.0,0,0.0,0,0,0,1,15,0,1102.57,1
5,2,5,998.8599999999999,732.82,516.0464,1,0.5166353643153194,0,0,2,0,10,12,0.0,0
9,1,13,681.3,1673.43,541.21,1,0.794378394246294,1,1,2,1,17,4,0.0,0
4,1,1,8499.150000000001,10110.84,0.0,0,0.0,0,0,0,1,17,0,35018.75,0
9,1,1,11112.45,11668.09,0.0,0,0.0,0,0,0,1,13,1,0.0,1
5,2,1,0.0,421.65,0.0,0,0.0,0,0,0,0,10,0,120.0,2
5,2,3,1023.75,692.19,388.97,2,0.3799462759462759,0,0,2,0,10,12,0.0,1
5,2,1,784.27,823.49,0.0,0,0.0,0,0,0,0,10,0,0.0,2
6,1,3,0.0,41690.88,0.0,0,0.0,0,0,1,1,6,0,0.0,0
6,1,6,2433.26,2006.6,1654.8364,1,0.6800902492951842,0,0,1,1,2,0,498003.29,0
6,1,18,1978.85,3738.94,889.66,2,0.4495843545493594,1,1,2,1,15,6,0.0,0
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,0.0,110.39,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,0.0,573.3,0.0,0,0.0,0,0,0,0,10,0,1606.84,2
6,1,2,63597.07,70660.74,0.0,0,0.0,0,0,0,1,12,2,33291.98,0
6,1,8,12050.81,23134.27,839.8212,3,0.06969002083677361,1,1,2,1,11,18,1099.02,2
4,1,1,185.65,224.89,0.0,0,0.0,0,0,0,1,0,0,0.0,1
5,2,1,0.0,231.72,0.0,0,0.0,0,0,1,0,10,0,0.0,0
6,1,2,77864.03,85297.20999999999,3119.42,0,0.0400624010855847,0,0,2,1,9,1,55059.21,0
5,2,1,0.0,1291.65,0.0,0,0.0,0,0,1,0,10,0,0.0,0
6,1,3,30604.79,39930.59,0.0,0,0.0,0,0,0,1,6,0,24979.38,1
6,1,1,23160.18,25313.43,0.0,0,0.0,0,0,0,1,15,1,0.0,1
5,2,1,2509.09,2705.02,0.0,0,0.0,0,0,0,1,10,0,377294.55,2
5,2,1,3283.03,3539.21,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,18,540.0899999999999,2010.92,0.0,0,0.0,1,1,0,1,6,0,0.0,3
5,2,1,0.0,421.65,0.0,0,0.0,0,0,0,0,10,0,126.9,2
5,2,1,2243.98,2423.38,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,778.05,816.9599999999999,0.0,0,0.0,0,0,0,0,10,0,0.0,2
6,1,2,55215.79,64365.28,0.0,0,0.0,0,0,0,1,2,0,0.0,3
5,2,1,0.0,421.65,0.0,0,0.0,0,0,0,0,10,0,524.79,2
5,2,4,3307.45,769.4,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,3,1065.12,364.24,0.0,0,0.0,0,0,0,0,10,0,0.0,3
6,1,1,0.0,98778.99,0.0,0,0.0,0,0,1,1,15,0,0.0,0
5,2,7,14860.64,13074.46,6565.0574,2,0.4417748764521582,1,0,2,1,15,15,162861.41,1
6,1,6,8336.86,11470.93,1239.19,3,0.1486398955961837,0,2,1,1,8,0,0.0,0
4,1,12,4070.54,4785.19,1658.42,2,0.4074201457300506,1,1,2,1,17,4,0.0,1
9,1,8,1916.86,4878.110000000001,838.61,2,0.4374915225942426,1,1,0,1,18,19,0.0,1
5,2,1,1281.66,1353.44,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,1280.18,1361.57,0.0,0,0.0,0,0,0,0,10,0,0.0,2
2,1,1,5028.76,6407.4,0.0,0,0.0,0,0,0,1,4,0,78.16,0
5,2,3,845.43,354.95,0.0,0,0.0,0,0,0,0,10,0,72.0,3
5,2,4,1476.77,1133.02,690.18,2,0.4673578146901684,0,0,2,0,10,1,4088.83,1
5,2,1,0.0,626.42,0.0,0,0.0,0,0,1,0,10,0,0.0,0
5,2,1,3982.22,4298.23,0.0,0,0.0,0,1,0,1,11,0,137367.32,3
5,2,1,0.0,773.41,0.0,0,0.0,0,0,0,0,10,0,0.0,2
6,1,12,11310.19,18070.51,14561.3897,1,1.287457567025841,1,1,2,1,13,12,0.0,0
5,2,1,0.0,881.55,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,7,3574.7,7342.240000000002,1002.8203,2,0.2805327160321145,1,0,2,1,7,17,0.0,1
4,1,4,183885.72,266021.83,3265.3928,0,0.01775772909391768,0,0,2,1,17,15,0.0,1
5,2,1,0.0,331.55,0.0,0,0.0,0,0,1,0,10,0,740.8,0
5,2,2,1143.84,362.0999999999999,0.0,0,0.0,0,0,0,0,10,0,641.2,2
5,2,1,2228.58,2406.83,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,0.0,421.65,0.0,0,0.0,0,0,0,0,10,0,0.0,2
6,1,1,8472.83,8845.04,0.0,0,0.0,0,0,0,1,12,0,0.0,1
6,1,2,197315.07,223734.36,0.0,0,0.0,0,0,0,1,12,0,12159.14,1
2,1,2,15476.49,21723.32,331.99,0,0.0214512463743394,0,0,2,1,13,1,8413.55,2
5,2,3,1849.54,605.66,0.0,0,0.0,0,0,0,0,10,0,0.0,3
5,2,7,1884.71,2827.99,0.0,0,0.0,1,0,0,1,10,0,0.0,3
4,1,3,365.62,414.17,101.52,2,0.2776653355943329,0,0,1,1,8,0,0.0,0
9,1,9,395602.21,947058.5800000001,173194.72,2,0.4378001831688453,1,2,0,1,8,19,0.0,1
5,2,3,2775.29,1687.2,0.0,0,0.0,0,0,0,0,10,0,4554.26,3
4,1,2,5692.34,7456.07,0.0,0,0.0,0,0,0,1,14,0,19910.95,1
6,1,6,4522.45,6319.450000000002,1820.23,2,0.4024875896914283,0,0,2,1,8,12,3727.09,1
5,2,7,5158.610000000001,6874.71,634.04,3,0.1229090782206835,1,0,2,0,10,16,611.52,2
5,2,4,2734.53,746.23,0.0,0,0.0,0,0,0,0,10,0,0.0,3
9,1,7,11463.89,11305.17,11071.5648,1,0.9657773059580996,1,1,2,1,13,12,0.0,0
5,2,1,1272.45,1353.43,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,3,1802.91,588.76,0.0,0,0.0,0,0,0,0,10,0,0.0,3
2,1,8,1592.17,4038.24,0.0,0,0.0,1,1,0,1,12,0,0.0,3
2,1,18,1208.11,4416.86,356.69,2,0.2952462937977502,1,1,0,1,4,9,0.0,1
5,2,1,3717.29,4011.79,0.0,0,0.0,0,0,0,1,10,0,751782.89,2
5,2,3,1380.27,606.88,0.0,0,0.0,0,0,0,0,10,0,0.0,3
9,1,9,3288.77,9129.76,763.7,2,0.2322144753205606,1,1,0,1,13,20,0.0,1
5,2,1,0.0,752.87,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,1280.18,1361.57,0.0,0,0.0,0,0,0,0,10,0,0.0,2
2,1,3,8787.400000000001,15699.27,0.0,0,0.0,0,0,0,1,4,0,0.0,1
5,2,4,1350.53,253.17,0.0,0,0.0,0,0,0,0,10,0,0.0,3
9,1,8,90950.43,192014.52,89641.63,1,0.985609743681256,1,0,0,1,8,17,30088.15,0
0,1,15,49504.52,89354.33,11617.76,2,0.2346807927841741,1,1,2,1,17,6,0.0,1
5,2,12,1223.92,193.9614,1446.91,1,1.182193280606576,1,0,0,1,10,0,751782.89,0
5,2,3,1767.85,606.85,0.0,0,0.0,0,0,0,0,10,0,0.0,3
2,1,5,2130.81,2015.06,125.79,3,0.05903388852126656,0,1,1,1,11,0,6084.99,0
4,1,3,7761.11,2775.53,6255.49,1,0.806004553472377,0,0,2,1,13,2,0.0,0
9,1,9,12859.59,24361.16,8553.8647,1,0.6651739829963474,1,2,2,1,17,17,0.0,0
5,2,3,1849.54,605.75,0.0,0,0.0,0,0,0,0,10,0,197.79,3
5,2,7,3926.91,3565.61,1595.0292,2,0.406179209607554,1,0,2,1,15,16,0.0,1
5,2,1,814.82,855.56,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,1281.66,1353.44,0.0,0,0.0,0,0,0,0,10,0,0.0,2
8,0,1,37501.1,25359.43,10593.04,2,0.28247278079843,0,0,1,0,10,0,10708.39,0
4,1,12,4258.75,4940.04,1721.82,2,0.4043017317287937,1,1,2,1,8,21,0.0,1
4,1,12,1482.6,2129.24,380.79,2,0.2568393363010927,1,1,2,1,12,3,0.0,1
9,1,10,1017.61,2530.45,278.95,2,0.274122699265927,1,2,2,1,13,19,0.0,1
6,1,5,55115.04,106269.02,0.0,0,0.0,0,0,0,1,15,0,0.0,3
6,1,18,3260.55,8777.4,179.18,3,0.05495391881737743,1,1,2,1,17,10,0.0,1
6,1,2,9855.95,11169.9,302.36,0,0.03067791537091808,0,0,2,1,17,1,1154.14,1
5,2,1,0.0,777.43,0.0,0,0.0,0,0,0,0,10,0,0.0,2
4,1,12,1531.05,2070.76,318.07,2,0.2077463178864178,1,1,2,1,17,21,0.0,1
6,1,1,2463.31,2185.57,212.9,3,0.08642842354393074,0,0,1,1,18,0,48276.43,0
4,1,1,5363.08,6217.15,0.0,0,0.0,0,0,0,1,9,0,0.0,1
5,2,4,215.54,224.53,0.0,0,0.0,0,0,0,0,10,0,0.0,3
9,1,10,5358.74,14893.72,3356.71,1,0.6263991162101538,1,1,0,1,0,21,0.0,0
5,2,1,0.0,793.26,0.0,0,0.0,0,0,1,0,10,0,860.03,0
5,2,14,8448.62,11792.56,4170.57,2,0.4936391978808373,1,0,2,1,1,16,0.0,1
5,2,1,1274.94,1356.05,0.0,0,0.0,0,0,0,0,10,0,1302.03,2
5,2,1,0.0,554.35,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,0.0,421.65,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,1,1272.45,1353.43,0.0,0,0.0,0,0,0,0,10,0,0.0,2
5,2,4,6354.219999999998,3910.28,4946.35,1,0.7784354334599685,0,0,2,0,10,1,13782.89,0
9,1,11,357.5599999999999,1011.1,110.11,2,0.307948316366484,1,1,0,1,6,4,0.0,1
5,2,4,946.88,194.79,0.0,0,0.0,0,0,0,0,10,0,0.0,3
6,1,1,12081.89,13321.24,0.0,0,0.0,0,2,0,1,12,0,24252.61,2
5,2,1,0.0,778.05,0.0,0,0.0,0,0,0,0,10,0,0.0,2
9,1,10,11321.59,27602.88,4088.75,2,0.3611462700910384,1,1,0,1,0,20,0.0,1
5,2,3,1840.19,606.89,0.0,0,0.0,0,0,0,0,10,0,0.0,3
8,0,4,1955.36,2800.89,751.9455,2,0.3845560408313559,0,0,2,0,10,12,0.0,1
6,1,3,3631.07,4723.09,0.0,0,0.0,0,0,0,1,13,0,0.0,1
5,2,3,1887.8,613.9499999999998,0.0,0,0.0,0,0,0,0,10,0,0.0,3
2,1,6,2216.96,5025.17,0.0,0,0.0,0,1,0,1,13,0,0.0,2
5,2,4,2019.56,972.05,311.82,3,0.1543999683099289,0,0,1,0,10,0,0.0,0
5,2,13,427.96,69.2845,521.89,1,1.219483129264417,1,0,0,1,10,0,751782.89,0
6,1,5,3429.62,6212.71,0.0,0,0.0,0,0,0,1,15,0,0.0,1
4,1,3,1214.23,1644.85,0.0,0,0.0,0,1,0,1,13,0,0.0,3
4,1,7,2296.15,2867.66,417.9771,3,0.1820338828038238,1,2,2,1,17,18,0.0,2
5,2,3,3100.72,1344.02,0.0,0,0.0,0,0,0,0,10,0,0.0,3
